,CHP_biofuel,CHP_coal,CHP_muniwaste,CHP_natgas,CHP_straw,CHP_w-chip,CHP_w-pellet,CHP_w-waste,FF_solar,FF_industry,HOB_biofuel,HOB_elec,HOB_gasoil,HOB_muniwaste,HOB_natgas,HOB_straw,HOB_w-chip,HOB_w-pellet,HOB_w-waste,HP_ambient,HP_industry,HR_S-near,HR_S-far,HR_M-near,HR_M-far,HR_L-near,HR_L-far
T1445,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1446,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1447,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1448,1,1,1,1,1,1,1,1,0.112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1449,1,1,1,1,1,1,1,1,0.347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1450,1,1,1,1,1,1,1,1,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1451,1,1,1,1,1,1,1,1,0.592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1452,1,1,1,1,1,1,1,1,0.727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1453,1,1,1,1,1,1,1,1,0.790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1454,1,1,1,1,1,1,1,1,0.685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1455,1,1,1,1,1,1,1,1,0.456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1456,1,1,1,1,1,1,1,1,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1457,1,1,1,1,1,1,1,1,0.056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1458,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1459,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1460,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1461,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1462,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1463,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1464,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1465,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1466,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1467,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1468,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1469,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1470,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1471,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1472,1,1,1,1,1,1,1,1,0.050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1473,1,1,1,1,1,1,1,1,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1474,1,1,1,1,1,1,1,1,0.180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1475,1,1,1,1,1,1,1,1,0.275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1476,1,1,1,1,1,1,1,1,0.342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1477,1,1,1,1,1,1,1,1,0.344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1478,1,1,1,1,1,1,1,1,0.321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1479,1,1,1,1,1,1,1,1,0.253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1480,1,1,1,1,1,1,1,1,0.149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1481,1,1,1,1,1,1,1,1,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1482,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1483,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1484,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1485,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1486,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1487,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1488,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1489,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1490,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1491,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1492,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1493,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1494,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1495,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1496,1,1,1,1,1,1,1,1,0.106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1497,1,1,1,1,1,1,1,1,0.234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1498,1,1,1,1,1,1,1,1,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1499,1,1,1,1,1,1,1,1,0.388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1500,1,1,1,1,1,1,1,1,0.405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1501,1,1,1,1,1,1,1,1,0.382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1502,1,1,1,1,1,1,1,1,0.294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1503,1,1,1,1,1,1,1,1,0.185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1504,1,1,1,1,1,1,1,1,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1505,1,1,1,1,1,1,1,1,0.033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1506,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1507,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1508,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1509,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1510,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1511,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1512,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1513,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1514,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1515,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1516,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1517,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1518,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1519,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1520,1,1,1,1,1,1,1,1,0.124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1521,1,1,1,1,1,1,1,1,0.292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1522,1,1,1,1,1,1,1,1,0.369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1523,1,1,1,1,1,1,1,1,0.433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1524,1,1,1,1,1,1,1,1,0.456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1525,1,1,1,1,1,1,1,1,0.444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1526,1,1,1,1,1,1,1,1,0.374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1527,1,1,1,1,1,1,1,1,0.259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1528,1,1,1,1,1,1,1,1,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1529,1,1,1,1,1,1,1,1,0.034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1530,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1531,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1532,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1533,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1534,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1535,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1536,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1537,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1538,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1539,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1540,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1541,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1542,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1543,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1544,1,1,1,1,1,1,1,1,0.129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1545,1,1,1,1,1,1,1,1,0.236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1546,1,1,1,1,1,1,1,1,0.329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1547,1,1,1,1,1,1,1,1,0.368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1548,1,1,1,1,1,1,1,1,0.360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1549,1,1,1,1,1,1,1,1,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1550,1,1,1,1,1,1,1,1,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1551,1,1,1,1,1,1,1,1,0.156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1552,1,1,1,1,1,1,1,1,0.078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1553,1,1,1,1,1,1,1,1,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1554,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1555,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1556,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1557,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1558,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1559,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1560,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1561,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1562,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1563,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1564,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1565,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1566,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1567,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1568,1,1,1,1,1,1,1,1,0.088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1569,1,1,1,1,1,1,1,1,0.214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1570,1,1,1,1,1,1,1,1,0.396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1571,1,1,1,1,1,1,1,1,0.471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1572,1,1,1,1,1,1,1,1,0.497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1573,1,1,1,1,1,1,1,1,0.403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1574,1,1,1,1,1,1,1,1,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1575,1,1,1,1,1,1,1,1,0.218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1576,1,1,1,1,1,1,1,1,0.111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1577,1,1,1,1,1,1,1,1,0.048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1578,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1579,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1580,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1581,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1582,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1583,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1584,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1585,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1586,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1587,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1588,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1589,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1590,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1591,1,1,1,1,1,1,1,1,0.046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1592,1,1,1,1,1,1,1,1,0.237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1593,1,1,1,1,1,1,1,1,0.547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1594,1,1,1,1,1,1,1,1,0.787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1595,1,1,1,1,1,1,1,1,0.879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1596,1,1,1,1,1,1,1,1,0.892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1597,1,1,1,1,1,1,1,1,0.857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1598,1,1,1,1,1,1,1,1,0.810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1599,1,1,1,1,1,1,1,1,0.588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1600,1,1,1,1,1,1,1,1,0.341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1601,1,1,1,1,1,1,1,1,0.100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1602,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1603,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1604,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1605,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1606,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1607,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1608,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1609,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1610,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1611,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1612,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1613,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1614,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1615,1,1,1,1,1,1,1,1,0.045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1616,1,1,1,1,1,1,1,1,0.146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1617,1,1,1,1,1,1,1,1,0.270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1618,1,1,1,1,1,1,1,1,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1619,1,1,1,1,1,1,1,1,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1620,1,1,1,1,1,1,1,1,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1621,1,1,1,1,1,1,1,1,0.291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1622,1,1,1,1,1,1,1,1,0.254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1623,1,1,1,1,1,1,1,1,0.200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1624,1,1,1,1,1,1,1,1,0.108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1625,1,1,1,1,1,1,1,1,0.030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1626,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1627,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1628,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1629,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1630,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1631,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1632,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1633,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1634,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1635,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1636,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1637,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1638,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1639,1,1,1,1,1,1,1,1,0.030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1640,1,1,1,1,1,1,1,1,0.184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1641,1,1,1,1,1,1,1,1,0.386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1642,1,1,1,1,1,1,1,1,0.538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1643,1,1,1,1,1,1,1,1,0.570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1644,1,1,1,1,1,1,1,1,0.583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1645,1,1,1,1,1,1,1,1,0.482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1646,1,1,1,1,1,1,1,1,0.369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1647,1,1,1,1,1,1,1,1,0.246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1648,1,1,1,1,1,1,1,1,0.129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1649,1,1,1,1,1,1,1,1,0.030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1650,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1651,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1652,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1653,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1654,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1655,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1656,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1657,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1658,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1659,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1660,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1661,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1662,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1663,1,1,1,1,1,1,1,1,0.052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1664,1,1,1,1,1,1,1,1,0.158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1665,1,1,1,1,1,1,1,1,0.416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1666,1,1,1,1,1,1,1,1,0.590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1667,1,1,1,1,1,1,1,1,0.659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1668,1,1,1,1,1,1,1,1,0.751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1669,1,1,1,1,1,1,1,1,0.648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1670,1,1,1,1,1,1,1,1,0.453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1671,1,1,1,1,1,1,1,1,0.268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1672,1,1,1,1,1,1,1,1,0.114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T1673,1,1,1,1,1,1,1,1,0.041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
